"Choice_Number","Information","Reward","Subject","Trial","Age"
3,0.837519346111591,0.414634146341463,"YA1",83,20
4,0.692968685762043,0.652173913043478,"YA1",83,20
5,0.750713065201466,0.789473684210526,"YA1",83,20
6,0.746533152876047,0.738095238095238,"YA1",83,20
7,0.728853321607111,1,"YA1",83,20
8,0.65805988655709,0.789473684210526,"YA1",83,20
9,0.359884477617857,0.9375,"YA1",83,20
10,0.208775951578264,0.9375,"YA1",83,20
1,0.872097796977194,0.615384615384615,"YA1",84,20
2,0.886584257040871,0.327272727272727,"YA1",84,20
3,0.837146020505664,0.404761904761905,"YA1",84,20
4,0.692940093477479,0.666666666666667,"YA1",84,20
5,0.751735286161256,0.8,"YA1",84,20
6,0.742500730050795,1,"YA1",84,20
7,0.733784935640743,0.744186046511628,"YA1",84,20
8,0.64520286943364,0.8,"YA1",84,20
9,0.335273353775881,0.941176470588235,"YA1",84,20
10,0.184296732195076,0.941176470588235,"YA1",84,20
1,0.871856510109414,0.60377358490566,"YA1",85,20
2,0.693147180559967,0.363636363636364,"YA1",85,20
3,0.863733333259525,0.888888888888889,"YA1",85,20
4,0.885949168045931,0.971428571428571,"YA1",85,20
1,0.872627211581285,0.611111111111111,"YA1",86,20
2,0.886258155647178,0.321428571428571,"YA1",86,20
3,0.858099495308569,0.972222222222222,"YA1",86,20
4,0.758000238145644,1,"YA1",86,20
5,0.595035143043621,1,"YA1",86,20
1,0.872376997489247,0.6,"YA1",87,20
2,0.693143472979113,0.377777777777778,"YA1",87,20
3,0.866992145480745,0.894736842105263,"YA1",87,20
4,0.886530104826655,0.972972972972973,"YA1",87,20
1,0.873160528320922,0.607142857142857,"YA1",88,20
2,0.693132273905825,0.391304347826087,"YA1",88,20
3,0.870204741990473,0.9,"YA1",88,20
4,0.886623408751724,0.973684210526316,"YA1",88,20
1,0.873955569547044,0.614035087719298,"YA1",89,20
2,0.887416334046502,0.333333333333333,"YA1",89,20
3,0.836764743068671,0.395348837209302,"YA1",89,20
4,0.819119348482237,0.944444444444444,"YA1",89,20
5,0.75780024298777,0.85,"YA1",89,20
6,0.604250827722399,1,"YA1",89,20
1,0.873710833772501,0.603448275862069,"YA1",90,20
2,0.693113480014538,0.404255319148936,"YA1",90,20
3,0.690329755704482,0.75,"YA1",90,20
4,0.885422323220797,0.592592592592593,"YA1",90,20
5,0.82459777632443,0.8,"YA1",90,20
1,0.874472446179458,0.610169491525424,"YA1",91,20
2,0.693132128923175,0.395833333333333,"YA1",91,20
3,0.873366635217535,0.904761904761905,"YA1",91,20
4,0.88625057964016,0.974358974358974,"YA1",91,20
1,0.875275278266094,0.616666666666667,"YA1",92,20
2,0.887084595260658,0.327586206896552,"YA1",92,20
3,0.837844473408038,0.409090909090909,"YA1",92,20
4,0.821354272182035,0.947368421052632,"YA1",92,20
5,0.758000238145643,0.857142857142857,"YA1",92,20
6,0.595035143043621,1,"YA1",92,20
1,0.875026884855686,0.60655737704918,"YA1",93,20
2,0.88674684119872,0.322033898305085,"YA1",93,20
3,0.838937026022295,0.422222222222222,"YA1",93,20
4,0.823573419748354,0.95,"YA1",93,20
5,0.758006826081894,0.863636363636364,"YA1",93,20
6,0.585595126598415,1,"YA1",93,20
1,0.874774220718834,0.596774193548387,"YA1",94,20
2,0.830877303556467,0.434782608695652,"YA1",94,20
3,0.898717834673932,0.316666666666667,"YA1",94,20
4,0.75596208334605,0.975,"YA1",94,20
5,0.758006826081894,1,"YA1",94,20
6,0.585595126598414,1,"YA1",94,20
1,0.874521617362083,0.587301587301587,"YA1",95,20
2,0.830565095647149,0.425531914893617,"YA1",95,20
3,0.900259480894738,0.327868852459016,"YA1",95,20
4,0.692909155806723,0.68,"YA1",95,20
5,0.752760010623918,0.80952380952381,"YA1",95,20
6,0.743481440618086,1,"YA1",95,20
7,0.731849296128083,0.755555555555556,"YA1",95,20
8,0.631904450754193,0.80952380952381,"YA1",95,20
9,0.311316297637172,0.944444444444444,"YA1",95,20
10,0.161130513145376,0.944444444444444,"YA1",95,20
1,0.747045738902553,0,"YA2",1,19
2,0.956355488698174,0,"YA2",1,19
3,0.723430796240147,0,"YA2",1,19
4,0.882091826636398,0,"YA2",1,19
5,0.693147180559935,0,"YA2",1,19
6,0.77513338962282,0,"YA2",1,19
7,0.693147180559945,0,"YA2",1,19
8,0.952709393850288,0,"YA2",1,19
9,1.1575038064963,0,"YA2",1,19
1,0.863123926468985,0,"YA2",2,19
2,1.01720106067466,0,"YA2",2,19
3,1.36982244499858,0,"YA2",2,19
4,0.755570992961395,1,"YA2",2,19
5,0.787224314116705,1,"YA2",2,19
6,0.846742613245205,0,"YA2",2,19
7,0.693147180559944,0,"YA2",2,19
8,1.33123458393687,0,"YA2",2,19
9,0.693147180559944,0,"YA2",2,19
10,0.693147180559945,0,"YA2",2,19
11,0.693147180559945,1,"YA2",2,19
1,0.863089387262496,0,"YA2",3,19
2,0.732387719444835,1,"YA2",3,19
3,0.735974309717057,0.5,"YA2",3,19
4,0.753751797516538,0.5,"YA2",3,19
5,0.693130964283705,0,"YA2",3,19
6,0.724064231330518,0.5,"YA2",3,19
7,0.692724447705758,0,"YA2",3,19
8,0.691581851807848,0,"YA2",3,19
9,0.723157565864807,0,"YA2",3,19
10,0.783178706175393,1,"YA2",3,19
1,1.11339651056705,0,"YA2",4,19
2,0.764287560187951,0,"YA2",4,19
3,0.892592553511795,0,"YA2",4,19
4,0.723162314639215,0,"YA2",4,19
5,0.775133389622824,0,"YA2",4,19
6,0.693147180559949,0,"YA2",4,19
7,0.88129454596414,0,"YA2",4,19
8,0.731793017710769,0,"YA2",4,19
9,0.693147180559945,0,"YA2",4,19
10,0.693147180559945,0,"YA2",4,19
1,0.863472217535891,0.666666666666667,"YA2",5,19
2,0.816911572067982,1,"YA2",5,19
3,0.693136873114742,1,"YA2",5,19
4,0.734477086365522,0.666666666666667,"YA2",5,19
5,0.692845844385484,0,"YA2",5,19
6,0.692006534716366,0.333333333333333,"YA2",5,19
7,0.802656582764956,0.333333333333333,"YA2",5,19
8,0.97431475286935,1,"YA2",5,19
1,0.955583776331196,0,"YA2",6,19
2,1.62935340609204,0,"YA2",6,19
3,1.28614909958859,1,"YA2",6,19
4,0.977669122798874,0,"YA2",6,19
5,0.693147180559941,0.75,"YA2",6,19
6,0.815955384143089,0,"YA2",6,19
7,0.693147180559945,1,"YA2",6,19
8,0.693147180559945,0.333333333333333,"YA2",6,19
9,0.693147180559945,1,"YA2",6,19
10,0.693147180559945,0.25,"YA2",6,19
11,0.731793017710769,0,"YA2",6,19
1,1.11317456011868,0,"YA2",7,19
2,1.33573971057669,0.5,"YA2",7,19
3,0.795647078170317,0.8,"YA2",7,19
4,0.81685004343756,0.5,"YA2",7,19
5,0.816659195345457,0,"YA2",7,19
6,1.39379792925345,0,"YA2",7,19
7,0.693090092292483,0.75,"YA2",7,19
8,1.0289761227998,0.75,"YA2",7,19
9,0.687883475756796,0.25,"YA2",7,19
10,0.705052103340469,1,"YA2",7,19
1,0.693144919207896,0.2,"YA2",8,19
2,0.863089387262172,0.333333333333333,"YA2",8,19
3,0.788337866637138,0.5,"YA2",8,19
4,0.818903161855587,0.5,"YA2",8,19
5,0.722495894368257,0.333333333333333,"YA2",8,19
6,0.77784733069316,0.5,"YA2",8,19
7,0.734095947974182,0.333333333333333,"YA2",8,19
8,0.683955169880114,0,"YA2",8,19
9,0,0,"YA2",8,19
10,0,0,"YA2",8,19
11,0,0,"YA2",8,19
12,0.667348365782743,1,"YA2",8,19
13,0.636514168294813,0.333333333333333,"YA2",8,19
1,0.693145740516108,0.333333333333333,"YA2",9,19
2,1.39505835803685,0.5,"YA2",9,19
3,1.0834971354088,0,"YA2",9,19
4,0.843149035234449,0.2,"YA2",9,19
5,1.03619088722249,1,"YA2",9,19
6,1.16227647045808,0.25,"YA2",9,19
7,1.05372881137418,0,"YA2",9,19
8,1.16719220749768,1,"YA2",9,19
9,0.803534220392681,0.5,"YA2",9,19
10,0.72541644112874,0,"YA2",9,19
11,0.693147180559941,0.666666666666667,"YA2",9,19
12,0.695374355734637,0,"YA2",9,19
13,0.693147180559945,0,"YA2",9,19
14,0.794617602558291,0,"YA2",9,19
1,0.693145093758958,0.285714285714286,"YA2",10,19
2,1.11312720820975,1,"YA2",10,19
3,1.33426087707859,0.4,"YA2",10,19
4,1.29858928566739,0,"YA2",10,19
5,1.0252498151932,0.8,"YA2",10,19
6,0.692692568597471,0.8,"YA2",10,19
7,0.722688400525158,0.833333333333333,"YA2",10,19
8,0.683735378099129,0.166666666666667,"YA2",10,19
9,0.687215640774396,0,"YA2",10,19
10,0.718029452961716,1,"YA2",10,19
11,0.631606917356219,0.833333333333333,"YA2",10,19
1,0.693143817874333,0.25,"YA2",11,19
2,1.11206778806407,0,"YA2",11,19
3,1.05689994132452,0.2,"YA2",11,19
4,0.994731257954534,0.5,"YA2",11,19
5,1.18484312875348,0,"YA2",11,19
6,0.855878439199254,0.333333333333333,"YA2",11,19
7,0.890783780687272,0.25,"YA2",11,19
8,0.692881770965712,0.5,"YA2",11,19
9,0.692148622833347,0,"YA2",11,19
10,0.68959812922997,0.6,"YA2",11,19
11,0.783178706175393,1,"YA2",11,19
1,0.693142619360603,0.222222222222222,"YA2",12,19
2,1.39435116208381,0.333333333333333,"YA2",12,19
3,0.842946922731199,0.857142857142857,"YA2",12,19
4,0.967981435102426,0.333333333333333,"YA2",12,19
5,1.20820472619296,0.857142857142857,"YA2",12,19
6,0.765223325130098,0.5,"YA2",12,19
7,0.729224461180491,0.4,"YA2",12,19
8,0.823625508113291,1,"YA2",12,19
9,0.689494930191974,0,"YA2",12,19
10,0.681048235748089,0.4,"YA2",12,19
11,0.658627563386667,0,"YA2",12,19
12,0.614712162304623,0.666666666666667,"YA2",12,19
1,0.693141062887644,0.2,"YA2",13,19
2,1.11159719605446,0.666666666666667,"YA2",13,19
3,1.19034229086631,0.166666666666667,"YA2",13,19
4,1.01146466636759,0.25,"YA2",13,19
5,0.780951803260795,0.6,"YA2",13,19
6,0.847593771398635,0.833333333333333,"YA2",13,19
7,0.692382488051621,0.833333333333333,"YA2",13,19
8,0.724324391508829,0.75,"YA2",13,19
9,0.740023343941478,0.75,"YA2",13,19
1,0.69313891818849,0.181818181818182,"YA2",14,19
2,1.39361581789109,0.285714285714286,"YA2",14,19
3,0.838220294242321,0.142857142857143,"YA2",14,19
4,0.990782585634898,0.857142857142857,"YA2",14,19
5,0.692057695470284,0.857142857142857,"YA2",14,19
6,0.73423961062218,0.777777777777778,"YA2",14,19
7,1.01478498778854,0.777777777777778,"YA2",14,19
1,1.11201923044441,0,"YA2",15,19
2,1.05651285595531,0.2,"YA2",15,19
3,0.9942983293826,0.142857142857143,"YA2",15,19
4,0.745615647854027,0.875,"YA2",15,19
5,0.720127452925361,0.8,"YA2",15,19
6,0.838960615502154,0.875,"YA2",15,19
7,0.747585412057273,0.8,"YA2",15,19
1,0.746266301610035,0.333333333333333,"YA2",16,19
2,0.724563175429493,0.888888888888889,"YA2",16,19
3,1.30361311727875,0.25,"YA2",16,19
4,1.1255841534466,0.166666666666667,"YA2",16,19
5,0.693119139504999,0.125,"YA2",16,19
6,0.693037237430783,0,"YA2",16,19
7,0.733920384858741,0.818181818181818,"YA2",16,19
8,0.690349910819038,0.888888888888889,"YA2",16,19
9,0.683955169880114,0,"YA2",16,19
10,0.667348365782743,0.5,"YA2",16,19
1,0.69313108977912,0.166666666666667,"YA2",17,19
2,0.862270151848985,0.5,"YA2",17,19
3,0.832647352642131,0.818181818181818,"YA2",17,19
4,1.01031231490609,0.285714285714286,"YA2",17,19
5,0.69300457524952,0.222222222222222,"YA2",17,19
6,0.735801342238289,0.833333333333333,"YA2",17,19
7,0.689494930191973,0.8,"YA2",17,19
8,0.68104823574809,0.666666666666667,"YA2",17,19
1,0.746132197093868,0.285714285714286,"YA2",18,19
2,0.825972927084027,0.3,"YA2",18,19
3,0.83555309502668,0.75,"YA2",18,19
4,0.728591118584932,0.125,"YA2",18,19
5,0.731316155851734,0,"YA2",18,19
6,0.693078724588093,0.6,"YA2",18,19
7,0.692881770965713,0.153846153846154,"YA2",18,19
8,0.692148622833347,0.666666666666667,"YA2",18,19
9,0.786549140119325,0,"YA2",18,19
10,0.709899257977474,0.25,"YA2",18,19
1,1.39622037257319,0.222222222222222,"YA2",19,19
2,0.693078961876361,0,"YA2",19,19
3,0.692881407591665,0.4,"YA2",19,19
4,0.692137795312239,0.5,"YA2",19,19
5,0.689494930191974,0.5,"YA2",19,19
6,0.681048235748089,0.666666666666667,"YA2",19,19
7,0.658627563386667,0.142857142857143,"YA2",19,19
8,0.614712162304623,0.25,"YA2",19,19
9,0,0.428571428571429,"YA2",19,19
10,0.562335144618808,0.714285714285714,"YA2",19,19
1,0.862296130835652,0.375,"YA2",20,19
2,0.733376456122173,0.8,"YA2",20,19
3,1.07995239981436,0.3,"YA2",20,19
4,0.692969116022474,0.6,"YA2",20,19
5,0.692461794240479,0,"YA2",20,19
6,0.6906036154269,0.333333333333333,"YA2",20,19
7,0.684326291738605,0.6,"YA2",20,19
8,0.665972647684661,0.714285714285714,"YA2",20,19
9,0.623770080480647,0.2,"YA2",20,19
10,0.556967140652024,0.333333333333333,"YA2",20,19
11,0.500402423538188,0.75,"YA2",20,19
1,0.866147196063068,0.769230769230769,"YA2",21,19
2,0.693051453215054,0.75,"YA2",21,19
3,0.692563574449995,0.727272727272727,"YA2",21,19
4,0.850469298619344,0.727272727272727,"YA2",21,19
5,0.859556446057872,0.846153846153846,"YA2",21,19
1,0.748072673067998,0.75,"YA2",22,19
2,0.826829305498897,0.333333333333333,"YA2",22,19
3,0.821115153177256,1,"YA2",22,19
4,0.736193336783955,0.5,"YA2",22,19
5,0.690603615426903,0.777777777777778,"YA2",22,19
1,0.746177704850148,0.4,"YA2",23,19
2,0.831472273244994,0.785714285714286,"YA2",23,19
3,0.949299333825395,0.375,"YA2",23,19
4,1.01836979818525,0,"YA2",23,19
5,0.693133437207066,0.25,"YA2",23,19
6,1.21496251010155,0,"YA2",23,19
7,0.937355605311149,0.857142857142857,"YA2",23,19
8,0.965958595037305,1,"YA2",23,19
9,0.741650332387498,0.571428571428571,"YA2",23,19
10,0.677005136219862,0.4,"YA2",23,19
11,0.646498264801985,0.8,"YA2",23,19
1,0.747877763341084,0.692307692307692,"YA2",24,19
2,0.941176622691981,0,"YA2",24,19
3,1.42637074050212,0,"YA2",24,19
4,0.962670565000218,1,"YA2",24,19
5,0.692829334863481,0.454545454545455,"YA2",24,19
6,0.740701587416883,0.625,"YA2",24,19
7,0.685252220440335,0.818181818181818,"YA2",24,19
1,0.74776372884119,0.642857142857143,"YA2",25,19
2,0.825581365081091,0.285714285714286,"YA2",25,19
3,1.10599523628531,0.333333333333333,"YA2",25,19
4,0.692945105723494,0.272727272727273,"YA2",25,19
5,0.829975994572977,0.8,"YA2",25,19
6,0.684326291738605,0.75,"YA2",25,19
7,0.66597264768466,0.75,"YA2",25,19
1,0.747672372769251,0.6,"YA2",26,19
2,0.825392695439277,0.25,"YA2",26,19
3,0.952883657731785,1,"YA2",26,19
4,0.90486368677826,0.333333333333333,"YA2",26,19
5,0.937555337256072,0.8,"YA2",26,19
6,0.688305783271905,0.4,"YA2",26,19
7,0.677005136219862,0.8125,"YA2",26,19
1,0.862459970200577,0.384615384615385,"YA2",27,19
2,1.00323171459292,0.666666666666667,"YA2",27,19
3,0.900306489015384,0.733333333333333,"YA2",27,19
4,0.78047720150922,0.5,"YA2",27,19
5,0.79495375396265,0.857142857142857,"YA2",27,19
6,0.742962439816742,0.666666666666667,"YA2",27,19
7,0.681471762241131,0.833333333333333,"YA2",27,19
1,0.747445567770052,0.5625,"YA2",28,19
2,0.824925504170565,0.222222222222222,"YA2",28,19
3,1.1103373817012,0.454545454545455,"YA2",28,19
4,0.692477874027822,0.357142857142857,"YA2",28,19
5,0.843459714020415,0.823529411764706,"YA2",28,19
6,0.667772381519225,0.833333333333333,"YA2",28,19
1,0.862831375233189,0.4,"YA2",29,19
2,0.880819341451984,0.538461538461538,"YA2",29,19
3,0.833460792942493,0.6875,"YA2",29,19
4,0.779357074239678,0,"YA2",29,19
5,0.692562284488855,0.666666666666667,"YA2",29,19
6,0.708839495014852,0.222222222222222,"YA2",29,19
7,0.947131520999562,0,"YA2",29,19
8,0.692340482638524,0.666666666666667,"YA2",29,19
9,0.699352618951607,0.2,"YA2",29,19
1,0.860775218924225,0.272727272727273,"YA2",30,19
2,0.82513379813428,0.375,"YA2",30,19
3,0.887861250185579,0.705882352941177,"YA2",30,19
4,0.824893986460744,0.5,"YA2",30,19
5,1.20257316440613,0,"YA2",30,19
6,0.69312916284985,0.235294117647059,"YA2",30,19
7,0.808411909254184,0.7,"YA2",30,19
8,0.748490381122925,0.571428571428571,"YA2",30,19
9,0.813844824896473,0.3,"YA2",30,19
10,0.702045022978028,0.363636363636364,"YA2",30,19
11,0.653681433077125,0.571428571428571,"YA2",30,19
12,0.604444396334801,0.846153846153846,"YA2",30,19
13,0.501688651695398,0.363636363636364,"YA2",30,19
1,0.693098429096347,0.277777777777778,"YA2",31,19
2,0.869499251181969,0.666666666666667,"YA2",31,19
3,1.03884903027419,0,"YA2",31,19
4,0.855653879474279,0,"YA2",31,19
5,0.692288148285059,0.529411764705882,"YA2",31,19
6,0.865406902816138,0.272727272727273,"YA2",31,19
7,0.685958545674282,0.727272727272727,"YA2",31,19
8,0.682279706246089,0.25,"YA2",31,19
1,0.861070824871817,0.307692307692308,"YA2",32,19
2,0.882181988324938,0.684210526315789,"YA2",32,19
3,0.908378914908489,0.5,"YA2",32,19
4,0.692881595331187,0.352941176470588,"YA2",32,19
5,0.837765997835724,0.833333333333333,"YA2",32,19
6,0.681471762241131,0.857142857142857,"YA2",32,19
1,1.10887910266544,0,"YA2",33,19
2,0.818539400535882,0.388888888888889,"YA2",33,19
3,0.824047688105352,0.65,"YA2",33,19
4,0.920008453202271,0,"YA2",33,19
5,0.753175993238324,0.333333333333333,"YA2",33,19
6,0.691958980588769,0.5,"YA2",33,19
7,0.938143418149872,0.692307692307692,"YA2",33,19
8,0.68395716400054,0.842105263157895,"YA2",33,19
1,0.744206910165617,0,"YA2",34,19
2,0.962958113618446,0.714285714285714,"YA2",34,19
3,0.981593288351429,0,"YA2",34,19
4,0.73716969467357,0.75,"YA2",34,19
5,0.800568913249726,0.307692307692308,"YA2",34,19
6,0.692422272329221,0.666666666666667,"YA2",34,19
7,0.690448694145848,0.625,"YA2",34,19
8,0.919980599992916,0,"YA2",34,19
9,0.679883281299948,0.263157894736842,"YA2",34,19
10,0.666814803322707,0.285714285714286,"YA2",34,19
1,0.867328729259636,0.681818181818182,"YA2",35,19
2,1.04369086922549,0,"YA2",35,19
3,0.87170071087302,0.357142857142857,"YA2",35,19
4,0.692584139899195,0.769230769230769,"YA2",35,19
5,0.691008786362478,0.526315789473684,"YA2",35,19
6,0.814776521266029,0,"YA2",35,19
7,1.13030384151928,0.666666666666667,"YA2",35,19
8,0.526386021231828,0.85,"YA2",35,19
1,0.747402234263953,0.55,"YA2",36,19
2,0.829548958126967,0.6875,"YA2",36,19
3,0.765102330768844,0.857142857142857,"YA2",36,19
4,0.875034981928996,0.695652173913043,"YA2",36,19
1,0.860750763845201,0.333333333333333,"YA2",37,19
2,0.878792653913896,0.466666666666667,"YA2",37,19
3,0.692945632677646,0.416666666666667,"YA2",37,19
4,0.742035281835043,0.875,"YA2",37,19
5,0.856025468141185,0.7,"YA2",37,19
6,0.644610073180039,0.857142857142857,"YA2",37,19
1,0.747570647319272,0.571428571428571,"YA2",38,19
2,0.966590644731664,0.708333333333333,"YA2",38,19
3,0.997213843987129,0.888888888888889,"YA2",38,19
4,0.771397191462668,0.3125,"YA2",38,19
5,1.06498071764875,0.538461538461538,"YA2",38,19
6,0.745143866554035,0.875,"YA2",38,19
7,0.677003885831585,0.863636363636364,"YA2",38,19
8,0.644610073180032,0.368421052631579,"YA2",38,19
1,0.744605136036389,0.384615384615385,"YA2",39,19
2,1.06724841414225,0.333333333333333,"YA2",39,19
3,0.728218874992468,0,"YA2",39,19
4,0.692382488051634,0.68,"YA2",39,19
5,0.779333823668847,0,"YA2",39,19
6,0.687853776825724,0.545454545454545,"YA2",39,19
7,0.675468314302849,0.714285714285714,"YA2",39,19
8,0.641887799050949,0.555555555555556,"YA2",39,19
9,0.572862751465332,0.25,"YA2",39,19
10,0.513144851297842,0.625,"YA2",39,19
11,0.389048349478822,0.294117647058824,"YA2",39,19
1,0.747327074121237,0.521739130434783,"YA2",40,19
2,1.20044535033236,0,"YA2",40,19
3,1.46963982329213,0,"YA2",40,19
4,1.17721085892601,0.571428571428571,"YA2",40,19
5,0.746711747468407,0.333333333333333,"YA2",40,19
6,0.974619896193708,0.5,"YA2",40,19
7,0.692382488051622,0.733333333333333,"YA2",40,19
8,0.820264780461224,0.692307692307692,"YA2",40,19
9,0.688302612224449,0.238095238095238,"YA2",40,19
10,0.698346084036528,0.357142857142857,"YA2",40,19
11,0.63388620643347,0.555555555555556,"YA2",40,19
12,0.565082325755998,0.866666666666667,"YA2",40,19
13,0.451086515093339,0.416666666666667,"YA2",40,19
1,0.747213483671347,0.5,"YA2",41,19
2,0.753847136950563,0.666666666666667,"YA2",41,19
3,0.80242065973383,0,"YA2",41,19
4,0.797578969455781,0.375,"YA2",41,19
5,1.0508089174133,0.705882352941177,"YA2",41,19
6,0.693147180559944,0.869565217391304,"YA2",41,19
1,0.862117413896324,0.5,"YA2",42,19
2,0.833048934084874,0.678571428571429,"YA2",42,19
3,0.760487743707982,0,"YA2",42,19
4,0.752009628055444,0.352941176470588,"YA2",42,19
5,0.936382960732839,0.722222222222222,"YA2",42,19
6,1.13543790406758,0,"YA2",42,19
7,0.689794121987318,0.272727272727273,"YA2",42,19
8,0.681471762241131,0.545454545454545,"YA2",42,19
9,-0.000000000000000444089209850063,0.4,"YA2",42,19
10,0.656890053829059,0.75,"YA2",42,19
11,0.599117325729724,0.315789473684211,"YA2",42,19
1,1.1065328747799,0,"YA2",43,19
2,1.07938268376413,0.875,"YA2",43,19
3,0.692866161262115,0.380952380952381,"YA2",43,19
4,0.691175930667471,0.52,"YA2",43,19
5,0.861617541479917,0.533333333333333,"YA2",43,19
6,0.631162256169967,0.684210526315789,"YA2",43,19
7,0.546048894262866,0.888888888888889,"YA2",43,19
1,0.860928482912098,0.35,"YA2",44,19
2,0.825426415299488,0.409090909090909,"YA2",44,19
3,0.781794543290038,0.88,"YA2",44,19
4,0.852219189203354,0.5625,"YA2",44,19
5,0.666185901038963,0.9,"YA2",44,19
1,0.869606255880496,0.689655172413793,"YA2",45,19
2,0.883542105155349,0.434782608695652,"YA2",45,19
3,0.741251831048111,0.588235294117647,"YA2",45,19
4,0.85690092768919,0.884615384615385,"YA2",45,19
5,0.659928536007569,0.909090909090909,"YA2",45,19
1,0.961793041014126,0.65,"YA2",46,19
2,0.907370157537192,0.458333333333333,"YA2",46,19
3,0.933930237781499,0.666666666666667,"YA2",46,19
4,1.07775380121756,0,"YA2",46,19
5,0.756560391446696,0.388888888888889,"YA2",46,19
6,0.689341942098027,0.5,"YA2",46,19
7,0.679948389222901,0.5,"YA2",46,19
8,0.652414126016465,0.260869565217391,"YA2",46,19
9,0.602654628930483,0.333333333333333,"YA2",46,19
10,0.463080455858017,0.764705882352941,"YA2",46,19
1,0.746840909184188,0.481481481481481,"YA2",47,19
2,0.826367435590278,0.470588235294118,"YA2",47,19
3,0.948448476867557,0.6,"YA2",47,19
4,1.1851685835204,0.611111111111111,"YA2",47,19
5,0.995408874300907,0,"YA2",47,19
6,1.0465731378667,0.421052631578947,"YA2",47,19
7,0.716671324905489,0,"YA2",47,19
8,0.68507486552837,0.67741935483871,"YA2",47,19
9,0.733993314723198,0,"YA2",47,19
10,0.64837838929322,0.777777777777778,"YA2",47,19
11,0.578781472063226,0.25,"YA2",47,19
12,0.465143572588927,0.461538461538462,"YA2",47,19
13,0.331946249814375,0.363636363636364,"YA2",47,19
1,0.746704003233414,0.464285714285714,"YA2",48,19
2,0.72095238559278,0.4,"YA2",48,19
3,0.74031580044565,0,"YA2",48,19
4,1.1020077442418,0.461538461538462,"YA2",48,19
5,0.947167822570083,0.45,"YA2",48,19
6,1.19598911288728,0.578947368421053,"YA2",48,19
7,0.982587646807323,0.727272727272727,"YA2",48,19
8,0.686016344744399,0.875,"YA2",48,19
9,0.669504446562291,0.444444444444444,"YA2",48,19
10,0.803344689670887,0.8,"YA2",48,19
1,0.863410276081594,0.44,"YA2",49,19
2,0.810747377608099,0,"YA2",49,19
3,0.997275805936485,0.55,"YA2",49,19
4,0.875034981929,0.888888888888889,"YA2",49,19
5,0.585726478431106,0.916666666666667,"YA2",49,19
